33,20,28,France,Eugène Chaboud,20
33,21,30,France,Henri Louveau,21
33,22,14,Italy,Nello Pagani,22
33,23,36,United Kingdom,Leslie Brooke,23
33,24,52,Italy,Piero Taruffi,24
34,1,8,Italy,Alberto Ascari,1
34,2,54,France,Philippe Étancelin,2
34,3,6,Thailand,Prince Bira,3
34,4,42,Switzerland,Emmanuel de Graffenried,4
34,5,40,France,Raymond Sommer,5
34,6,44,United Kingdom,Cuth Harrison,5
34,7,52,Italy,Piero Taruffi,6
34,8,50,Belgium,Johnny Claes,7
34,9,30,France,Henri Louveau,8
34,Ret,2,Argentina,Benedicto Campos,0
34,Ret,28,France,Eugène Chaboud,0
34,Ret,10,France,Louis Rosier,0
34,Ret,24,United Kingdom,David Murray,9
34,Ret,56,France,Pierre Levegh,0
34,Ret,32,Italy,Franco Rol,0
34,Ret,22,France,Guy Mairesse,9
34,Ret,34,Italy,Luigi Villoresi,0
34,Ret,4,Italy,Giuseppe Farina,0
34,Ret,36,United Kingdom,Leslie Brooke,0
34,Ret,16,Italy,Felice Bonetto,0
34,Ret, ?,United Kingdom,Peter Whitehead,0
34,Ret,20,United Kingdom,Reg Parnell,0
34,Ret,26,Italy,Clemente Biondetti,0
34,Ret,14,Italy,Nello Pagani,0
